Image,SaltPepper_Prob,Gaussian_Sigma,PSNR_Noisy,SSIM_Noisy,PSNR_ISTA_Result,SSIM_ISTA_Result,PSNR_BM3D_Result,SSIM_BM3D_Result
boat.png,0.037,0.42,9.765001276754377,0.06944691396053858,10.701248928428893,0.08676348088759682,10.052851990977722,0.07273143014730216
cameraman.tif,0.037,0.42,9.913326885055623,0.05779543101545011,10.962734985103946,0.07320187885039856,10.23284901223992,0.0610337920318078
fruits.png,0.037,0.42,9.988741954543999,0.04726276523618966,10.659894695218476,0.05760088673920489,10.317782853213997,0.04966856470142034
house.tif,0.037,0.42,9.92937802894419,0.03848034214825129,10.906110181941388,0.05021611026205569,10.249785336552154,0.04109372582550246
jetplane.tif,0.037,0.42,10.058066329854537,0.06601091753099281,10.61735804241608,0.0815751880585513,10.388958657782199,0.06954354843620972
lake.tif,0.037,0.42,10.041037950853688,0.08708083797300979,11.152485182288363,0.11044135434097378,10.364163691790093,0.09169770237106359
lena.bmp,0.037,0.42,9.81717894327523,0.05279758174265006,10.859001167318176,0.06794587724051414,10.115327920761825,0.05586204454394816
lena_color_256.tif,0.037,0.42,9.866128938603309,0.08304118129560725,10.809622672936435,0.10358068217242555,10.154271237705686,0.08741008252587912
lena_color_512.tif,0.037,0.42,9.863391077118543,0.05433671165155228,10.819634172324777,0.0696760974248201,10.164660323095433,0.05746787422549603
lena_gray_256.tif,0.037,0.42,9.843413184837145,0.08795361513934305,10.874561437424594,0.10977642321542899,10.13496675539303,0.09246878905507569
lena_gray_512.tif,0.037,0.42,9.83142325104738,0.05283172612044292,10.883911394581567,0.06834324475909372,10.131797615364938,0.056003024590515774
livingroom.tif,0.037,0.42,9.758903890307547,0.07154642140089476,10.802881559983074,0.09042030065493974,10.041392621033875,0.07483604175362212
mandril_color.tif,0.037,0.42,9.781642219163361,0.12663167233029596,10.773208649610213,0.15082100795971937,10.042069282313811,0.13071755221347978
mandril_gray.tif,0.037,0.42,9.722157163105173,0.092606115719027,10.671225480507262,0.11646894419620325,9.98847369902913,0.09633389758631455
peppers.png,0.037,0.42,10.039334004010431,0.05578097367267421,11.109045225512359,0.07094533630671578,10.35187463129171,0.05933415244629585
peppers_color.tif,0.037,0.42,10.049255952555473,0.10939692207736418,11.0962493940464,0.1287765243176852,10.365930039695918,0.1137600978208868
peppers_gray.tif,0.037,0.42,9.875478964809396,0.0513759117180153,11.000625601766114,0.0659562490533834,10.179888585199706,0.054454058118637995
pirate.tif,0.037,0.42,9.84146314159127,0.06300342333832405,11.019763092235799,0.08057574780308802,10.137947687982043,0.06614685812424564
tulips.png,0.037,0.42,9.949018171073707,0.07405012637469273,11.22824798079914,0.09630045790840835,10.26264898427164,0.07837277392054778
walkbridge.tif,0.037,0.42,9.884174823309316,0.10219816332293873,11.051668888297066,0.1278156421636884,10.171030710117241,0.10660568822696584
woman_blonde.tif,0.037,0.42,9.769145049009975,0.053505991604752855,10.667689398332552,0.06655171973223699,10.058713176621339,0.05623493109261425
woman_darkhair.tif,0.037,0.42,10.010963387215558,0.027477340894740725,11.355301181984334,0.03768378354328474,10.351011315645447,0.02951280340669366
HappyFish.jpg,0.074,0.25,14.069993089944838,0.21629583340500846,14.79540627092016,0.24123578973880702,13.287137609850445,0.2438077203248562
baboon.png,0.074,0.25,12.757734823071399,0.23618246745709431,14.36276135358705,0.2963456138582098,14.189312578348405,0.2690914308461745
barbara.bmp,0.074,0.25,12.89289344450795,0.1602844027801576,14.768847703560276,0.20993603876878622,14.54063025642412,0.19701876845403832
boat.png,0.074,0.25,12.807623387421383,0.1358216431089393,14.660256642364189,0.18966312339555796,14.491304126315107,0.16613650594008467
cameraman.tif,0.074,0.25,13.064208324934066,0.10706637914322678,15.095182881417736,0.15603351029669318,14.83211768985305,0.13228577098244468
fruits.png,0.074,0.25,13.138519085750467,0.0895541891141412,14.591288544075123,0.1241008970587526,14.840225143438976,0.11169672908902249
house.tif,0.074,0.25,13.073557641009321,0.0762551078721437,14.769067961155391,0.11362982513925161,14.835942014261,0.09988394750662868
jetplane.tif,0.074,0.25,13.331138250176453,0.12224311498971759,14.566731244007388,0.16506543218841402,14.973283476285332,0.14894930697372957
lake.tif,0.074,0.25,13.26131626006353,0.1641687898544841,15.067580685831082,0.2226330853777139,14.836995911690394,0.19637671957829347
lena.bmp,0.074,0.25,12.852970361857793,0.10451704189760903,14.71972042247667,0.15056577537172613,14.564916672351696,0.13199680955249293
lena_color_256.tif,0.074,0.25,12.825469316108881,0.15886399048044958,14.208644461644006,0.21388742045591624,14.422395839401574,0.194211928612297
lena_color_512.tif,0.074,0.25,12.869474156775741,0.10515113207434033,14.282281505108998,0.15007998207676304,14.538231836718964,0.1328025111105495
lena_gray_256.tif,0.074,0.25,12.849359076888218,0.165178612605237,14.671871017359495,0.2221812237851547,14.48538147797336,0.19924958922880268
lena_gray_512.tif,0.074,0.25,12.84462053475744,0.10095564126610439,14.737120543086228,0.14725394511471623,14.566282346332267,0.12758493022313638
livingroom.tif,0.074,0.25,12.782607174585179,0.1432391354826672,14.666710619996827,0.2002530735126407,14.456254165267584,0.17657975307909268
mandril_color.tif,0.074,0.25,12.77357639010549,0.24162619109729563,14.449423956838173,0.3023479578423958,14.21465183780008,0.27561739144465625
mandril_gray.tif,0.074,0.25,12.69294901964434,0.1851193958373335,14.47302687914619,0.2575759086059226,14.2577349777045,0.22223695595553467
peppers.png,0.074,0.25,13.11043384725,0.10697253276345396,14.896243938113203,0.15248403690844284,14.757883146888346,0.13514547462967003
peppers_color.tif,0.074,0.25,13.325571113458633,0.19714487471797773,15.006840097407501,0.2432570656651788,14.893580907759507,0.22629578392202399
peppers_gray.tif,0.074,0.25,12.946374073549478,0.10062594237062933,14.878923521266547,0.14661861805070006,14.658735782350568,0.12781858696590775
pirate.tif,0.074,0.25,12.893793189909301,0.1248496064736705,14.882845426006241,0.17961324935563716,14.567945576952843,0.1545579390941865
tulips.png,0.074,0.25,13.13064230323669,0.14521225490624426,15.190913425272441,0.21216988895157393,14.802608693433676,0.18253252907031273
walkbridge.tif,0.074,0.25,12.991572169980351,0.20334844205787578,14.83716720161089,0.2739909374363209,14.503100211662224,0.2403182675671671
woman_blonde.tif,0.074,0.25,12.762928519529158,0.1062446271489438,14.519987513256714,0.1494587006747501,14.457851844945571,0.1328793769269201
woman_darkhair.tif,0.074,0.25,13.241722790872528,0.05723896064783518,15.297822987146962,0.09375359479374612,15.000465330053519,0.07842987851687505
HappyFish.jpg,0.074,0.37929,11.048777769843003,0.1554840321026457,11.662143032086034,0.17148913715718958,10.511375408976855,0.16155538658026258
baboon.png,0.074,0.37929,10.268528041171281,0.14083114773096136,11.32664898465568,0.1697225310503127,10.642846662755332,0.14702059967552783
barbara.bmp,0.074,0.37929,10.337219388018429,0.09276517127792841,11.643256739073466,0.11418072949209548,10.755663452814971,0.09923775068947407
boat.png,0.074,0.37929,10.277369720737841,0.08045869301288623,11.38532344930756,0.10280155762466962,10.693497233313963,0.0856990123875205
cameraman.tif,0.074,0.37929,10.440069323993475,0.06492259293738699,11.656526722266987,0.084462315319031,10.89369826340102,0.0698995915278605
fruits.png,0.074,0.37929,10.53931582696208,0.054952219063710214,11.351942018606518,0.06843808804157515,11.000844604346856,0.058903927895546215
house.tif,0.074,0.37929,10.486242122741508,0.04388605948327042,11.615854986034622,0.05864099905225594,10.949691255035143,0.04800068828791779
jetplane.tif,0.074,0.37929,10.624663492576543,0.07450132514131369,11.318020608049785,0.09420412765721724,11.102129395612739,0.07989423872736719
lake.tif,0.074,0.37929,10.594946351345572,0.09855219075352467,11.862903180570736,0.12692941774934538,11.048960521186075,0.10526710165635496
lena.bmp,0.074,0.37929,10.321880193459203,0.060758221517423876,11.542060816673217,0.07998421047669435,10.76081196987737,0.06547792283699672
lena_color_256.tif,0.074,0.37929,10.341717512913897,0.09522291611637623,11.3833208724944,0.12032332030943892,10.75056716318896,0.10179443324578355
lena_color_512.tif,0.074,0.37929,10.348923501977351,0.061596832091704544,11.41289165249734,0.08020994118969853,10.777922676147313,0.06630850903850784
lena_gray_256.tif,0.074,0.37929,10.311677784775348,0.09868756924169181,11.485549697366755,0.12460326299134734,10.715140460406378,0.1049423486021325
lena_gray_512.tif,0.074,0.37929,10.316755561553517,0.05883961544446349,11.533300781036047,0.07801488896854993,10.748486587499295,0.06344056140834384
livingroom.tif,0.074,0.37929,10.262417261387506,0.08268287778671793,11.470186914654509,0.1064830025258287,10.672889803720615,0.0881944950234219
mandril_color.tif,0.074,0.37929,10.275737029495069,0.14385770904961132,11.416745309691574,0.17348593743408688,10.650293201396565,0.1503578891460191
mandril_gray.tif,0.074,0.37929,10.22136352653522,0.1052517735023883,11.32541695508855,0.13552833883326246,10.610775304947047,0.11148222360518516
peppers.png,0.074,0.37929,10.565188078503564,0.06370416280358046,11.79712051470088,0.08290603443473116,11.008490739643976,0.06889064237551444
peppers_color.tif,0.074,0.37929,10.632769457962993,0.1248452466705478,11.821363008393531,0.14855546735646769,11.083736596859087,0.13160089316343954
peppers_gray.tif,0.074,0.37929,10.391628868457037,0.059330606715979624,11.675189084096587,0.07818372070037524,10.832581139880142,0.06419086728609412
pirate.tif,0.074,0.37929,10.360706305280862,0.07192855224323512,11.716294919071405,0.0947036618652896,10.797392956638461,0.07715386104095978
tulips.png,0.074,0.37929,10.487851900568392,0.08464426039234012,11.939819838106207,0.1129967581965099,10.93934496072993,0.09140847559950069
walkbridge.tif,0.074,0.37929,10.426612099446102,0.11793276347687287,11.758261019494478,0.15065944301554587,10.84340118391091,0.12512367314850548
woman_blonde.tif,0.074,0.37929,10.245961288516979,0.05960197959443781,11.30328767602017,0.07589616663981034,10.669415606466925,0.06389129043138211
woman_darkhair.tif,0.074,0.37929,10.573455607189947,0.03143185588921666,12.096423942864757,0.044700109645972375,11.056078083064358,0.03472186795851168
HappyFish.jpg,0.074,0.42,10.375533984642134,0.13728350829882305,10.893664966220907,0.1514708654428075,9.856097176140931,0.14135261446939382
